Start time:20240907_04-15-35	sweep/start:500.000	sweep/stop:500000.000	sweep/samplecount:100.000	sweep/xmapping:1.000	sweep/scan:0.000	sweep/averaging/sample:10.000	sweep/settling/time:0.100	sweep/settling/inaccuracy:0.010	sweep/awgcontrol:0.000	sweep/averaging/time:0.100	sweep/averaging/tc:15.000	sweep/bandwidthcontrol:2.000	sweep/sincfilter:0.000	sweep/omegasuppression:80.000	sweep/maxbandwidth:100.000	sweep/bandwidth:1250000.000	sweep/order:8.000	sweep/bandwidthoverlap:1.000																				
Frequency	Param0		Param1		RealZ		ImagZ		AbsZ		PhaseZ		
5.00000000E+2	1.59036084E+3	7.58698497E-7	1.03477890E+2	-3.92249121E+2	4.05668653E+2	-1.31286607E+0
5.36133611E+2	1.43248074E+3	7.50340362E-7	1.01523019E+2	-3.67590460E+2	3.81352431E+2	-1.30132865E+0
5.74878498E+2	1.29153178E+3	7.41383140E-7	9.96391307E+1	-3.44614359E+2	3.58729731E+2	-1.28933951E+0
6.16423370E+2	1.16468034E+3	7.31893451E-7	9.78722073E+1	-3.23126615E+2	3.37623730E+2	-1.27668917E+0
6.60970574E+2	1.05084192E+3	7.21787027E-7	9.62098078E+1	-3.03059263E+2	3.17964226E+2	-1.26339731E+0
7.08737081E+2	9.49269472E+2	7.11009301E-7	9.46093448E+1	-2.84356785E+2	2.99682690E+2	-1.24960371E+0
7.59955541E+2	8.58068799E+2	6.99558194E-7	9.31126517E+1	-2.66883977E+2	2.82660622E+2	-1.23511238E+0
8.14875417E+2	7.76765857E+2	6.87407712E-7	9.16649710E+1	-2.50598750E+2	2.66837409E+2	-1.22012996E+0
8.73764200E+2	7.04222646E+2	6.74509848E-7	9.02784698E+1	-2.35427104E+2	2.52143066E+2	-1.20462348E+0
9.36908711E+2	6.39348619E+2	6.60923985E-7	8.89497669E+1	-2.21264184E+2	2.38474111E+2	-1.18856092E+0
1.00461650E+3	5.81389794E+2	6.46674135E-7	8.76637382E+1	-2.08042924E+2	2.25758259E+2	-1.17200151E+0
